,date_time,headlines
537,2018-10-13 09:25:00.426,"Q2 Results: India Inc. To Report 14% Earnings Growth, Citi Says"
538,2017-10-09 23:03:53.551,"Infosys Fixes November 1 As Record Date For Rs 13,000-Crore Buyback"
539,2018-10-12 10:50:35.601,"Stocks Radar: TCS, Bank of India, Sundaram Clayton"
540,2017-09-29 21:26:27.899,Deadline For Selling Pre-GST Goods Extended To December 31
541,2018-08-29 11:04:33.396,"Stocks Radar: JSW Steel, State Bank Of India, Tech Mahindra"
542,2017-09-07 12:48:17.289,Infosys Buyback: What A Retail Investor Needs To Know
543,2017-09-01 08:07:52.015,Aditya Birla Capital To List On Stock Exchanges Today
544,2018-08-16 17:45:52.436,Q1 Earnings Review: SBI Dampens Nifty 50’s Best Earnings Season In Three Quarters
545,2018-08-15 00:12:22.662,U.K. Think Tank Attacks Indian IT Firms For Exploiting Visa ‘Loophole’
546,2017-08-19 02:24:53.645,In Charts: Infosys Under Vishal Sikka
547,2017-08-15 00:00:10.502,What’s All The Fuss About Sarahah?
548,2016-07-19 07:25:44.651,Tuesday Morning Briefing: Global Setup
549,2017-07-31 08:03:06.212,"

Snapdeal Said To Present Flipkart’s Offer To Shareholders"
550,2017-07-25 12:43:41.705,Why Is Infosys’ Buyback Taking Time?
551,2016-07-11 12:48:50.562,"IT Companies Rise Even as U.S. Lawmakers Propose H1-B, L1 Visa Restrictions"
552,2017-07-18 22:22:40.127,Flipkart Sweetens Its Offer For Snapdeal To $900 Million
553,2017-07-09 21:13:50.886,"Expect Q1 Performance Of I.T. Companies To Be Muted, Say Experts"
554,2018-06-04 16:05:52.584,Nifty’s Q4 Earnings Scorecard: The Biggest Surprise In A Year
555,2021-02-02 07:55:22.000,Winners and Losers: Who Got What in India’s Pandemic Budget
556,2021-01-27 15:53:25.901,"Sensex, Nifty Post Worst Losing Streak Since September"
557,2021-01-14 19:40:23.891,BQuick On Jan. 14: Top 10 Stories In Under 5 Minutes  
558,2021-01-14 15:46:00.035,"Sensex, Nifty End Little Changed; Small Caps Outperform"
559,2021-01-13 21:15:23.101,BQuick On Jan. 13: Top 10 Stories In Under 5 Minutes
560,2021-01-13 15:46:54.581,"Sensex, Nifty End Little Changed; Broader Markets Underperform"
561,2021-01-10 10:51:56.391,Market Technicals And A Tribute To Busybee
562,2021-01-07 10:52:01.155,Q3 Results Preview: Large Deal Wins To Lift Top Indian IT Firms’ Revenue
563,2020-12-23 17:25:27.575,"Sensex, Nifty End Higher For Second Day; Broader Markets Outperform"
564,2020-12-10 20:35:57.000,Citi Trial Shows Chain of Gaffes Leading to $900 Million Blunder
565,2020-12-07 15:49:01.460,"Sensex, Nifty End Higher; Broader Markets Outperform"
566,2020-12-03 07:41:46.723,"Stocks To Watch: Bharti Airtel, HDFC Life, M&M, SpiceJet"
567,2020-10-30 06:47:10.000,Stock Winners and Losers in India From U.S. Vote: Election Guide
568,2020-10-19 13:49:06.052,"TCS Beats Peers In Q2 On Easing Supply Constraints, Deal Wins"
569,2020-10-15 21:10:01.485,"Infosys Q2 Results: Revenue Guidance Raised As Profit Surges, Margin Expands"
570,2020-10-14 06:27:29.451,"Stocks To Watch: Adani Green, Bank Of Baroda, Bharti Airtel, Future Enterprises, Infosys, IRCTC"
571,2020-10-06 07:35:07.650,India’s Top IT Firms May Report A Rise In Revenue In Q2
572,2018-05-28 07:29:38.842,Important To Separate Sentiment From Facts On H1-B: Nasscom Chairman
573,2020-09-25 18:13:29.934,The Sectors Driving Digital Business Of Indian IT Firms During Pandemic
574,2020-09-08 07:19:51.257,All You Need To Know About Ashok Soota’s Happiest Minds IPO
575,2017-06-28 08:56:45.692,Flipkart To Add Grocery To Its Cart From August
576,2020-08-10 09:57:56.342,Nifty Q1 Earnings: Saving Cash During Pandemic Is The Theme
577,2020-08-03 15:42:06.083,What Work From Home Means For India’s Biggest Office Space Market
578,2017-06-24 20:51:03.755,"Modi’s U.S. Visit Should Explore Scope  Beyond H1-B Visa, Says NASSCOM Chief"
579,2020-07-22 07:42:54.000,"Microsoft Makes First Climate Fund Investment, Joins Green Group"
580,2017-06-23 07:25:28.973,"The Reading’s Not Right, NASSCOM!"
581,2017-06-23 04:31:09.000,India's Modi to Discuss Visas With Trump During U.S. Visit
582,2017-06-22 23:11:37.396,NASSCOM Expects IT Industry To Grow 8-9% This Year
583,2017-06-22 17:51:15.460,Startups Can Compensate For IT Job Losses: RBI Governor Urjit Patel
584,2020-07-01 06:09:27.000,Trump Visa Freeze Endangers India Tech Industry’s Talent Model
585,2020-06-01 20:58:03.384,"WhatsApp Leak Case: SEBI’s Order Sets A Challenging Precedent, Say Experts"
586,2020-05-29 20:19:37.000,India’s Key Growth Engine Grinds to Halt in Sign of Slump
587,2020-05-25 18:10:41.504,Direct Overseas Listings: What Would An Efficient Framework Look Like?
588,2018-05-02 15:21:58.102,HCL Tech Q4 Profit Meets Estimates Led By Next-Gen Services
589,2017-06-12 22:11:08.477,SEBI Plans Stricter Norms For Independent Directors
590,2020-05-15 11:52:37.142,Virus Threatens A Booming Corner Of India’s Bruised Property Market
591,2020-05-13 11:58:56.250,Here’s How Many Nifty 50 Companies Are Operational Now
592,2020-05-04 13:04:49.134,Why Mindtree Stands Out Among Peers During Virus Turmoil
593,2020-04-23 20:07:24.022,Why 2020 Could Be Indian IT’s Worst Year Yet
594,2020-04-22 18:36:14.507,Indian IT Firms’ Covid-19 Working Model Is Here To Stay
595,2020-04-21 18:09:18.000,Analysts Expect Infosys Sales to Fall After Firm Drops Guidance
596,2017-06-06 17:25:09.572,IT Stocks Look Set To Break The June Jinx; Index Up 2.5%
597,2017-06-02 04:22:58.000,Inbox Tech Plans IPO as Pakistan Moves on From Manual Paperwork
598,2020-03-25 06:36:03.000,World’s Back Office Rushes to Stay Online in India Lockdown
599,2020-03-13 12:13:53.296,Coronavirus: What India Inc. Is Doing To Keep Workplaces Safe
600,2018-04-09 18:01:56.652,Deal Street: Nilekani-Backed Startup Raises Debt From Temasek’s Arm
601,2017-05-26 14:41:49.373,"Sad Over Recent Layoffs In The IT Sector, Narayana Murthy Says"
602,2017-05-25 23:31:11.838,"Employee Separation Offer First Time In India, US: Cognizant"
603,2017-05-18 23:11:54.194,Indian IT Firms Gain As Concerns Around Trump’s Political Turmoil Escalate
604,2018-03-26 13:29:15.358,"Stocks Radar: Fortis Healthcare, Indiabulls Real Estate, Gujarat Gas, Tata Power"
605,2020-01-19 16:08:10.423,Startup Street: Consumer-Centric Startups Were Back As Investor Favourites In 2019
606,2017-05-14 14:02:37.954,"Layoffs In Indian Information Technology Sector May Continue For 1-2 Years, Experts Say"
607,2020-01-18 11:13:59.463,"Weekly Wrap: Vodafone Idea’s Record Intra-Day Drop, RIL’s Q3 Miss, Bezos’ Rocky India Trip"
608,2020-01-09 12:45:48.094,"Stocks In News: Airtel, Alembic Pharma, BPCL, HPCL, Indian Oil, SpiceJet, TCS, Welspun"
609,2017-05-10 22:41:37.687,"Nifty Hits 9,400 Mark: Time To Book Profits?"
610,2017-04-29 10:19:49.166,April’s Been An Encouraging Month On Earnings
611,2019-11-18 14:30:04.177,Nifty Earnings Bounce Back After Two Weak Quarters
612,2018-02-22 15:41:24.000,"At Last, a Woman Takes Center Stage for India's Tech Industry"
613,2018-02-22 09:50:09.011,Brokerages See Marginal Growth In IT Sector Amid Bullish Nasscom Outlook
614,2019-10-31 07:50:55.784,Q2 Nifty Earnings: Best Performance In More Than Two Years
615,2017-04-19 13:59:13.559,Brokerages Maintain TCS Rating But Cut Target Price On Visa Woes
616,2019-10-24 17:33:22.374,"Infosys Forgot Founder’s Mantra: When In Doubt, Disclose"
617,2018-02-16 16:48:57.418,Analysts See No Room For Uptick In India’s Second Largest Firm This Year
618,2018-02-15 20:37:58.000,"Elliott Takes New Stakes in QEP, Convergys, Exits Marathon"
619,2019-10-18 08:20:47.649,Rural Demand Points To Worsening Stress
620,2019-10-16 19:54:51.000,$30 Billion of Proof That India's Tech Scene Is Back
621,2019-10-12 07:57:19.562,"Weekly Wrap: Sensex, Nifty Rebound On Optimism Over U.S.-China Trade Talks"
622,2019-10-05 11:38:36.459,"Weekly Wrap: Investors Lose Rs 4.5  Lakh Crore As Sensex, Nifty Log Worst Week In Five Months"
623,2019-09-27 10:32:46.437,"Nifty, Bank Nifty Snap Three F&O Series Losing Streak"
624,2017-04-05 20:02:15.552,"H-1B Visa Rule Changes Will Have No Material Impact On Indian IT Firms In 2017, Macquarie Says"
625,2019-08-30 09:38:35.634,"Nifty, Bank Nifty Fall For Third Straight F&O Series"
626,2019-08-17 17:05:18.299,"Banking, IT Sectors Witness Highest Foreign Outflows In July"
627,2019-08-05 09:43:32.226,Q1 Nifty Scorecard: Most Companies Missed Estimates So Far
628,2018-01-05 13:41:06.054,The Two Conflicting Sides Of India’s Reviving Consumer Demand
629,2019-07-22 13:18:20.515,"Not Earnings, But Weak Outlook Spooked Investors"
630,2019-07-18 11:47:36.439,"Stocks Radar: Apollo Hospitals, HDFC AMC, Mindtree, Sudarshan Chemical, Yes Bank "
631,2019-07-17 11:41:51.514,"Stocks Radar: Cox & Kings, DCB Bank, KNR Construction, Strides Pharma, Suzlon Energy"
632,2019-07-10 05:15:40.000,Multiple Economic Headwinds Cloud Profit Outlook for Indian Companies
633,2017-02-27 09:22:24.904,TCS Well-Positioned To Continue Leading Indian Market: Rajesh Gopinathan
634,2019-06-08 09:38:58.944,Weekly Wrap: DHFL Troubles Overshadow Rate-Cut Boost For Markets
635,2017-02-16 20:41:44.088,TCS Board To Consider Buyback On February 20
636,2017-02-15 20:54:04.569,NASSCOM Defers Guidance For Next Financial Year 
637,2019-05-15 09:17:00.889,Q4 Nifty Earnings: The Second-Best In Five Quarters So Far
638,2017-02-10 23:15:35.644,What’s The Ideal Way To Get Into Trump’s America?
639,2019-05-06 17:16:10.045,"Startup Street: After 3D-Printing A Liver, This Startup Has Bio-Engineered A Cornea"
640,2017-02-01 21:16:38.577,"Budget 2017: Digital Economy Initiatives, Cyber Security Measures In Budget Welcomed"
641,2017-02-01 07:52:51.130,"Stocks To Watch: ICICI Bank, ONGC, Eicher Motors, Maruti And More"
642,2019-04-13 08:24:30.348,"Weekly Wrap: Sensex Halts Longest Gains In Over A Year As Polls, Earnings Take Focus"
643,2017-01-30 23:28:31.000,Asia Stocks Fall From Four-Month High After Trump’s Travel Ban
644,2019-04-03 10:41:52.662,"Stocks Radar: Eicher Motors, Emami, Hindustan Petroleum, Marico"
645,2017-01-26 09:24:30.000,"India Sensex Rises to Near 3-Month High on Expiry, Bank Earnings"
646,2017-01-23 14:51:03.795,"H-1B Visa Rule Changes Will Hurt Indian IT, But Less Than Expected "
647,2019-03-22 11:18:08.781,Bombay House Coup: An Insider’s View Of Tata-Mistry Spat
648,2017-01-19 14:27:05.058,"Large Tech, Government-Run Firms With Low Debt, High Cash A Good Bet?"
649,2019-03-16 10:13:59.519,India’s Richest Are Not Following Azim Premji’s Lead  
650,2017-01-11 17:08:09.410,Weak Client Spends To Weigh On India’s Information Technology Earnings In Third Quarter
651,2017-01-10 11:13:58.587,Margin Squeeze Triggered By New H-1B Visa Regime Will Be Credit Neutral
652,2019-01-21 12:27:13.330,"Stocks Radar: DCB Bank, HDFC Bank, L&T, Sun Pharma"
653,2017-09-26 05:26:01.000,Best Hedge Fund on India Says Expect 7 Good Years in Next 10
654,2016-12-12 17:07:46.199,IT Sector Seeks Level Playing Field Against A Tough Global Backdrop
655,2018-12-27 18:14:08.190,Board Failures: Saving Promoters From Themselves
656,2017-08-27 11:23:42.537,"For Capgemini, India A Source Of Innovation, Not Cost Arbitrage"
657,2018-11-24 08:00:08.503,The Mutual Fund Show: This Asset Manager Topped Crisil’s Ranking And How…
658,2018-11-23 08:22:09.723,"Weekly Wrap: Sensex, Nifty Halt Three-Week Rally As Investors Assess Elections Over Rupee, Crude"
659,2018-11-15 12:27:26.000,Tempted to Expense that Strip Club as a Business Dinner? AI Is Watching
660,2018-11-06 18:57:43.000,India’s TCS Faces U.S. Jury Over Why It Fires Americans
661,2017-08-08 23:30:12.000,"Work Visa Program Benefits the U.S., India, New Study Says"
662,2017-08-04 09:01:48.000,"Asian Stocks Fall as Focus Shifts to Trump, Yellen After Draghi"
663,2017-07-25 12:27:44.000,"HDFC Bank, Reliance Industries Lead India Sensex to Record High"
664,2017-07-21 16:39:53.000,Infosys Raises Sales Forecast Despite Stagnant IT Spending
665,2017-07-20 11:29:32.084,"Stocks Radar: Canara Bank, HPCL, Godrej Industries, Just Dial"
666,2017-07-18 03:56:20.000,Asia Stocks Ex-Japan Track U.S. Rally as China GDP Tops Estimate
667,2016-10-24 07:25:25.619,"Monday Morning Briefing: Asia Opens Mixed, Dollar Extends Gains, Oil Prices Above $50 "
668,2018-09-26 17:39:18.945,Blue-Chip Favourites: Poster (Boys) Peeled Off The Wall
669,2016-10-21 07:03:51.673,Friday Morning Briefing: Asia Mixed Post ECB Commentary; Crude Holds Above $50
670,2016-10-19 07:52:39.000,"Rains, Unrest Slow India Oil Demand First Time in Two Years"
671,2017-06-21 08:11:07.182,"Stocks To Watch: Canara Bank, L&T, NBCC, Shriram City Union"
672,2017-06-18 11:59:30.984,"SEBI To Ease FPI Registration Norms, Fast-Track IPO Listings"
673,2016-09-30 15:52:05.578,Google To Set Up Cloud Region In Mumbai
674,2017-06-15 17:25:40.153,Paper Boat Investor Eyes Bigger Slice Of India’s Consumer Goods Pie
675,2017-06-15 07:40:29.168,"Tuesday Morning Briefing: Asian Stocks Mixed, Crude  Gains"
676,2016-09-27 14:42:27.255,Number Of Women On Boards In India Doubled Over Past 6 Years
677,2018-07-19 23:26:39.227,Foreign Tech Workers Face Higher Hurdles in Visa Applications
678,2016-09-14 07:36:30.000,"Infosys, TCS Shut Some India Offices After Clash Over Water"
679,2017-05-28 16:12:50.692,An IT Workers’ Union: Outlandish Or A Sign Of The Times?
680,2018-07-14 19:37:02.396,"Weekly Wrap: Sensex, Reliance And Ambani Cross Major Milestones "
681,2018-07-06 07:28:18.406,"Stocks To Watch: Ashoka Buildcon, Adhunik Metaliks, Sobha, Varroc Engineering"
682,2016-09-02 18:00:18.793,"
















Markets Disregard NASSCOM Guidance In IT Stock Valuations"
683,2017-05-12 17:54:08.000,Job Cuts at Indian Outsourcers Aren't Trump's Fault
684,2016-08-29 04:48:17.000,Indian Stocks Post Second Weekly Decline as Fed Rate Odds Climb
685,2016-08-26 07:47:39.000,Indian Stocks End Two-Day Advance as Infosys Drops Amid Expiry
686,2017-05-05 08:19:35.400,"Stocks To Watch: HCC, Jaiprakash Associates, Wockhardt"
687,2017-04-26 11:15:18.659,"Stocks Radar: Nucleus Software, Zensar Tech, Zee Learn"
688,2017-04-26 07:16:48.086,Wednesday Morning Briefing: Asian Shares Extend Gains; Oil Drops
689,2017-04-25 08:20:39.246,"Stocks To Watch: DCB Bank, Reliance Industries, Strides Shasun"
690,2017-04-22 11:19:50.876,Fintech Tracker: Can e-KYC Service Providers Like Finahub Ride The Aadhaar Wave?
691,2017-04-21 09:19:24.130,"Stocks To Watch: ACC, HDFC Bank, Max Financial Services, Vedanta"
692,2017-04-18 16:27:53.000,H-1B Applications Drop as U.S. Employers Anticipate Reforms
693,2017-04-18 12:20:38.247,"Stocks Radar: Claris Lifesciences, Gruh Finance, Tata Consultancy Services"
694,2016-08-06 07:00:46.726,"Cognizant Cuts Full Year Revenue Guidance Again, Second Quarter Profit Falls 40%"
695,2018-05-09 15:58:51.882,Coca-Cola Taps Pharmacies For Its New India Health Drinks
696,2018-05-03 13:34:19.484,"Stocks Radar: InterGlobe Aviation, HCL Tech, HCC, PC Jeweller"
697,2016-07-20 11:27:19.191,"Stocks Radar: Aurobindo Pharma, Coal India, HCL Infosystems and More"
698,2016-07-20 07:17:57.746,Wednesday Morning Briefing: Global Setup 
699,2016-07-19 17:20:39.730,India Inc’s M&A Value Rises 12% in First Half of 2016 Despite Fewer Deals
700,2016-07-19 11:23:23.714,"Stocks Radar: Camlin, Idea, Oil Companies and More"
701,2018-04-13 14:20:00.558,Here’s What Analysts Expect This Fourth Quarter Earnings Season
702,2016-07-14 13:50:30.196,Banking Vertical Slowdown May Dent IT Firms’ First Quarter
703,2017-03-15 08:22:07.757,"Stocks To Watch: IndusInd Bank, L&T, Biocon, Bank Of Baroda"
704,2018-04-02 19:11:28.292,"H-1B Workers Will Be In Demand As Long As Skills Gap Exists, Says Nasscom"
705,2017-03-06 10:06:40.314,"Stocks Radar: Bharti Airtel, Shree Cement, IT Stocks "
706,2016-06-28 10:58:33.396,"Top Movers: Tata Comm, Gujarat Gas and More"
707,2016-06-28 09:28:42.000,Most Indian Stocks Climb as Companies With Domestic Focus Gain
708,2016-06-27 15:29:45.228,Bank of America Merrill Lynch Turns Bearish on Indian Technology Stocks 
709,2016-06-27 10:58:38.797,"Top Buzzers: TCS, Natco, Vijaya Bank and More"
710,2017-02-14 10:16:44.378,"Stocks Radar: HPCL, GVK, BGR Energy And More"
711,2017-02-03 20:23:17.000,India Tech Titans to Plead Visas Case Before Trump Officials
712,2017-02-02 18:09:56.000,Trump’s Visa Changes Seen Boosting Canada’s CGI Over Indian Foes
713,2017-01-27 07:26:09.864,"Friday Morning Briefing: Asia Gains, Oil Near 3-Week High"
714,2017-01-25 07:29:20.962,"Wednesday Morning Briefing: Asia Rallies, Oil Rangebound"
715,2021-02-01 14:55:31.438,Winners and Losers: Who Got What in India’s Federal Budget
716,2021-01-22 07:30:13.677,"Stocks To Watch: Asian Paints, Bajaj Auto, HDFC Life, JSW Steel, RIL, SBI Life, Vedanta"
717,2021-01-13 07:09:34.877,All You Need To Know Going Into Trade On January 13
718,2020-12-10 07:42:55.444,"Stocks To Watch: Maruti, M&M, IRCTC, Federal-Mogul"
719,2020-11-30 18:38:43.832,FC Kohli’s Protégé And Successor Remembers ‘The Father Of Indian IT’
720,2020-11-19 20:38:20.510,BQuick On Nov. 19: Top 10 Stories In Under 10 Minutes    
721,2020-11-19 07:16:00.881,All You Need To Know Going Into Trade On November 19
722,2020-11-17 07:27:33.472,All You Need To Know Going Into Trade On November 17
723,2020-11-11 07:54:19.092,"Stocks To Watch: Bata, Coal India, InfoEdge, NMDC, Tata Power"
724,2020-11-10 20:26:52.415,BQuick On Nov. 10: Top 10 Stories In Under 10 Minutes    
725,2020-10-29 08:03:41.877,"Stocks To Watch: Axis Bank, BPCL, Hero MotoCorp, L&T, Maruti Suzuki"
726,2020-10-19 20:18:29.456,BQuick On Oct. 19: Top 10 Stories In Under 10 Minutes  
727,2020-10-14 20:00:24.458,BQuick On Oct. 14: Top 10 Stories In Under 10 Minutes
728,2020-10-13 07:47:27.228,All You Need To Know Going Into Trade On October 13
729,2018-01-22 11:34:38.777,"Stocks Radar: Apollo Micro Systems, ONGC, RIL, J.Kumar InfraProjects"
730,2020-10-07 20:44:03.757,BQuick On Oct. 7: Top 10 Stories In Under 10 Minutes
731,2017-01-18 12:05:03.720,"Stocks Radar: Tata Motors, United Spirits, JSW Steel And More"
732,2020-08-04 09:25:54.550,"2020: Annus Horribilis, But Not For Tech. Will That Sustain?"
733,2020-07-21 08:09:49.193,"Stocks To Watch:  Axis Bank, Bajaj Finance, Bajaj Finserv,  Bombay Dyeing, HUL, HDFC Life"
734,2020-07-13 06:20:05.722,"Stocks To Watch: RIL, Avenue Supermarts, IRCTC, SAIL, Biocon, Vodafone Idea "
735,2020-07-08 06:57:59.272,"Stocks To Watch: Adani Ports, Bharti Airtel, Dish TV, Maruti Suzuki, Shree Renuka, Titan, Yes Bank"
736,2020-06-12 06:59:32.946,"Stocks To Watch: Eicher Motors, Hindalco Industries, Lupin, M&M, Oil India, SBI"
737,2017-12-31 14:24:35.434,Embattled IT Sector Set To Press Reset Button In 2018
738,2020-04-13 09:47:45.143,Q4 Earnings Preview: India Inc. Stares At A Muted Quarter Amid Virus Outbreak
739,2020-01-25 20:49:35.349,"India, China And The World: Key Takeaways From Davos Summit"
740,2020-01-14 06:49:53.236,All You Need To Know Going Into Trade On Jan. 14
741,2020-01-09 20:36:38.047,BQuick On Jan. 9: Top 10 Stories In Under 10 Minutes
742,2019-12-13 07:14:41.636,All You Need To Know Going Into Trade On Dec. 13
743,2019-12-13 06:20:20.389,"Stocks To Watch: Allahabad Bank, Ashok Leyland, Biocon, Dish TV, Tata Motors"
744,2019-11-20 06:17:07.410,"Stocks To Watch: Bharti Airtel, Central Bank of India, Infosys, RIL, Shree Cement, Siemens, Vodafone Idea, Yes Bank  "
745,2016-11-18 07:45:13.000,"India Stocks Drop to Six-Month Low on Capital Outflows, Cash Ban"
746,2017-10-18 11:34:12.254,"Stocks Radar: Axis Bank, MAS Financial Services, Nucleus Software"
747,2019-10-04 09:33:30.212,"Assessing Management Quality, The Warren Buffett Way"
748,2019-10-04 07:25:25.229,"Stocks To Watch: HDFC, HDIL, Manpasand Beverages,  Sun Pharma Advanced, Tata Steel"
749,2019-10-04 07:18:59.994,All You Need To Know Going Into Trade On Oct. 4
750,2016-11-04 08:06:32.083,"Stocks To Watch: Berger Paints, Titan, ONGC, Ashok Leyland And More"
751,2019-09-24 07:10:26.705,"Stocks To Watch: Apollo Hospitals, CG Power, Manappuram Finance, Thomas Cook"
752,2019-09-24 06:45:18.642,All You Need To Know Going Into Trade On Sept. 24
753,2019-09-21 11:46:26.098,"Corporate Tax Cut: Bye, Bye Exemptions, Hello Lower Tax Rates - The Fineprint"
754,2019-09-18 06:09:37.668,"Stocks To Watch: Bajaj Finance, CG Power, Coffee Day,  DHFL "
755,2016-10-25 11:52:31.000,Indian Stocks Hit 3-Week High as ONGC Rallies on Free Share Plan
756,2016-10-14 08:00:46.783,"Stocks To Watch: Infosys, TCS, Dr Reddy’s, Repco Home Finance And More"
757,2019-07-23 18:49:10.795,"India Needs To Tax FPIs Differently Than The Super Rich, Says Samir Arora Of Helios Capital"
758,2017-09-13 11:05:24.500,"Stocks To Watch: Tata Chemicals, Dr. Reddy’s, Tata Motors, NBCC"
759,2019-07-08 09:15:18.138,Budget 2019: What It Means For Stocks And Sectors
760,2019-06-20 08:08:59.243,All You Need To Know Going Into Trade On June 20
761,2019-06-20 08:04:11.253,"Stocks To Watch: Apollo Hospitals, Ashok Leyland, Bharat Financial, HDFC, IndusInd Bank"
762,2017-08-31 09:25:54.228,"Stocks To Watch: Ashoka Buildcon, Biocon, Jagran Prakashan, MEP Infra "
763,2019-06-11 14:58:26.914,Awaiting Another Bradman Encore From Azim Premji 
764,2019-06-11 07:35:17.082,"Stocks To Watch: Bharti Airtel, DHFL, Indiabulls Housing Finance, RIL, Sterlite Technologies"
765,2019-06-07 20:37:58.907,BQuick On June 7: Top 10 Stories In Under 10 Minutes
766,2017-08-23 08:14:52.000,Infosys Fight Isn't Tata Redux
767,2016-09-23 10:49:06.277,"Stocks Radar: Den Networks, Morepen Labs, L&T Tech And More "
768,2017-08-18 23:12:31.929,"Infosys Loses Sikka: Whoever May Be At Fault, The Investor Got Hurt"
769,2016-09-16 09:55:04.775,"Stocks Radar: Hero Motocorp, Reliance Communications, Punjab National Bank And More"
770,2016-09-16 09:34:42.000,Infosys Expects to Recover From Last Quarter’s Disappointment
771,2017-08-05 02:39:51.000,Indian Startups Scurry to Learn From Silicon Valley Scandals
772,2016-09-09 11:55:18.000,Defensives Send India Stocks to 18-Month High as Software Falls
773,2016-09-08 19:27:15.435,TCS Warns Street On Banking And Financial Services Vertical Losing Momentum
774,2016-09-06 12:40:30.925, Mindtree’s Earnings Warning Prompts Brokerage Downgrades 
775,2019-04-11 07:35:38.528,All You Need To Know Going Into Trade On April 11
776,2019-04-10 20:34:51.983,BQuick On April 10: Top 10 News Stories In Under 10 Minutes
777,2019-04-09 13:29:17.652,Rajeev Thakkar Explains When It’s The Right Time To Buy A Stock
778,2016-08-31 10:39:52.878,"Stocks Radar: Infosys, Bharat Petroleum, Kotak Mahindra and More "
779,2016-08-31 08:46:48.969,"Stocks to Watch: BPCL, Maruti Suzuki, Kotak Mahindra Bank and More"
780,2019-03-19 17:22:50.980,Philanthropy In India Is Growing: Fact Or Fiction?  
781,2019-03-18 17:29:25.740,"Mindtree Needs A White Knight To Replace Siddhartha, Co-Founder Ashok Soota Says "
782,2017-07-14 07:15:23.816,"

All You Need To Know Going Into Trade This Friday"
783,2019-03-13 20:23:27.043,BQuick On March 13: Top 10 Stories In Under 10 Minutes
784,2017-07-12 08:40:42.107,"Stocks To Watch: Biocon, CCL Products, Monnet Ispat, Tata Steel"
785,2019-03-11 07:56:48.282,"Stocks To Watch: Delta Corp, DHFL, Hindalco, Info Edge"
786,2017-07-11 10:01:38.049,All You Need To Know Going Into Tuesday’s Trade
787,2019-03-08 08:22:08.757,All You Need To Know Going Into Trade On March 8
788,2017-07-10 07:03:58.448,All You Need To Know Going Into Monday’s Trade
789,2017-07-07 08:21:10.841,"Stocks To Watch: GM Breweries, InterGlobe, Navin Fluorine, RBL Bank, Redington India"
790,2017-07-07 03:34:04.000,"Israel, India Take `Giant Step Forward' With Tech Fund"
791,2017-07-06 07:15:07.393,"

All You Need To Know Going Into Thursday’s Trade"
792,2019-02-28 07:37:29.298,All You Need To Know Going Into Trade On Feb. 28
793,2017-07-05 17:55:08.000,This Indian Index's Weight Problem Leaves Cash on the Table
794,2017-07-04 08:04:10.118,"Stocks To Watch: Ambuja Cements, Hero MotoCorp, Wockhardt, Yes Bank"
795,2019-02-19 07:25:28.178,"Stocks To Watch: Ambuja Cement, Cipla, DHFL, Emami, Jindal Stainless"
796,2017-06-30 10:33:13.372,"Stocks Radar: Aditya Birla Nuvo, CDSL, InterGlobe Aviation"
797,2017-06-29 09:45:18.072,"Stocks To Watch: Axis Bank, Eris Lifesciences, Fortis Healthcare, MindTree"
798,2019-02-11 21:00:28.637,BQuick On Feb. 11: Top 10 Stories In Under 10 Minutes
799,2019-02-10 18:27:26.979,"Startup Street: Mumbai, Rakesh Jhunjhunwala And Government Show No Love To  Startups"
800,2019-02-07 20:35:49.393,BQuick On Feb. 7: Top 10 Stories In Under 10 Minutes  
801,2017-06-18 15:58:31.044,From Infosys to British American Tobacco: Firms Wake Up To Flip Side Of Social Media
802,2019-01-23 20:57:06.000,Al Gore’s Firm Leads $100 Million Investment in African Outsourcing Startup
803,2017-06-15 08:05:09.178,"Stocks To Watch: Alkem Labs, Biocon, Central Bank Of India, Wockhardt"
804,2017-06-14 08:24:11.410,"Stocks To Watch: Dr. Reddy’s Laboratories, M&M, SBI, TVS Motors"
805,2019-01-18 20:22:49.093,BQuick On Jan. 18: Top 10 Stories In Under 10 Minutes
806,2019-01-15 20:41:36.556,BQuick On Jan. 15: Top 10 Stories In Under 10 Minutes
807,2017-06-06 10:15:18.372,Fewer H1-B Visas For Indian Companies In 2016 
808,2017-06-06 08:38:47.895,"Stocks To Watch: Adani Power, Cadila Healthcare, SBI, Strides Shasun"
809,2016-07-21 06:19:38.000,Indian Stocks Climb for Second Day as HDFC Bank Jumps to Record
810,2016-07-20 07:07:07.000,Most Indian Stocks Rise in Volatile Trade; Banks Climb
811,2016-07-18 11:29:43.000,Infosys CEO Sikka Has First Big Setback as Global IT Stalls
812,2016-07-18 09:55:30.000,India Stocks Drop as Infosys Tumbles After Paring Sales Guidance
813,2018-12-18 07:31:29.573,"Stocks To Watch: Graphite India, Sadbhav Engineering, Tata Motors, Tata Steel"
814,2018-12-18 07:26:26.019,All You Need To Know Going Into Trade On Dec. 18
815,2018-12-17 08:29:42.737,"Stocks To Watch: Biocon, Jet Airways, L&T, Tata Motors, Vedanta"
816,2018-12-17 08:12:42.294,All You Need To Know Going Into Trade On Dec. 17
817,2018-12-07 07:21:48.279,All You Need To Know Going Into Trade On Dec. 7
818,2017-05-17 11:42:09.000,Indian Tech Giants Have New Worry With Surprise Rupee Rally
